# Groupings of all ligands that may be found in the BioLiP structural database
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
# All 8428 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (https://www.drugbank.ca/releases/latest)
# All 4070 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip)
# LAST UPDATED: September 26, 2018
#group_name	original_ligand_mmCIF_identifier
METABOLITE_	94N
METABOLITE_	94Q
METABOLITE_	94R
METABOLITE_	94T
METABOLITE_	95Z
METABOLITE_	97M
METABOLITE_	97N
METABOLITE_	98B
METABOLITE_	98H
METABOLITE_	98J
METABOLITE_	99T
METABOLITE_	9AE
METABOLITE_	9AP
METABOLITE_	9B7
METABOLITE_	9BG
METABOLITE_	9BJ
METABOLITE_	9C4
METABOLITE_	9CA
METABOLITE_	9CR
METABOLITE_	9D2
METABOLITE_	9EE
METABOLITE_	9F5
METABOLITE_	9GE
METABOLITE_	9HB
METABOLITE_	9HO
METABOLITE_	9J3
METABOLITE_	9J6
METABOLITE_	9JE
METABOLITE_	9O4
METABOLITE_	9O7
METABOLITE_	9ON
METABOLITE_	9PE
METABOLITE_	9PI
METABOLITE_	9PY
METABOLITE_	9QV
METABOLITE_	9R1
METABOLITE_	9R2
METABOLITE_	9R4
METABOLITE_	9R7
METABOLITE_	9RN
METABOLITE_	9TS
METABOLITE_	9TY
METABOLITE_	9WN
METABOLITE_	9WY
METABOLITE_	9X6
METABOLITE_	9X8
METABOLITE_	9XY
METABOLITE_	9YT
METABOLITE_	A
METABOLITE_	A0K
METABOLITE_	A1G
METABOLITE_	A1P
METABOLITE_	A1Q
METABOLITE_	A1S
METABOLITE_	A22
METABOLITE_	A23
METABOLITE_	A26
METABOLITE_	A2D
METABOLITE_	A2G
METABOLITE_	A2L
METABOLITE_	A2M
METABOLITE_	A2P
METABOLITE_	A2Q
METABOLITE_	A2R
METABOLITE_	A34
METABOLITE_	A39
METABOLITE_	A3A
METABOLITE_	A3D
METABOLITE_	A3P
METABOLITE_	A44
METABOLITE_	A4D
METABOLITE_	A4H
METABOLITE_	A5C
METABOLITE_	A5L
METABOLITE_	A5M
METABOLITE_	A5O
METABOLITE_	A5P
METABOLITE_	A63
METABOLITE_	A6B
METABOLITE_	A6P
METABOLITE_	A7D
METABOLITE_	A8S
METABOLITE_	A8W
METABOLITE_	A8Z
METABOLITE_	A9H
METABOLITE_	A9M
METABOLITE_	A9S
METABOLITE_	AA3
METABOLITE_	AA4
METABOLITE_	AAB
METABOLITE_	AAC
METABOLITE_	AAD
METABOLITE_	AAE
METABOLITE_	AAG
METABOLITE_	AAL
METABOLITE_	AAM
METABOLITE_	AB7
METABOLITE_	ABA
METABOLITE_	ABE
METABOLITE_	ABF
METABOLITE_	ABM
METABOLITE_	ABU
METABOLITE_	AC0
METABOLITE_	AC4
METABOLITE_	AC5
METABOLITE_	AC8
METABOLITE_	ACB
METABOLITE_	ACD
METABOLITE_	ACE
METABOLITE_	ACH
METABOLITE_	ACK
METABOLITE_	ACM
METABOLITE_	ACN
METABOLITE_	ACO
METABOLITE_	ACT
METABOLITE_	ACU
METABOLITE_	ACY
METABOLITE_	AD0
METABOLITE_	AD1
METABOLITE_	AD2
METABOLITE_	ADA
METABOLITE_	ADE
METABOLITE_	ADI
METABOLITE_	ADK
METABOLITE_	ADM
METABOLITE_	ADN
METABOLITE_	ADO
METABOLITE_	ADP
METABOLITE_	ADQ
METABOLITE_	ADX
METABOLITE_	ADZ
METABOLITE_	AE2
METABOLITE_	AEF
METABOLITE_	AEG
METABOLITE_	AF2
METABOLITE_	AFC
METABOLITE_	AFD
METABOLITE_	AFE
METABOLITE_	AFL
METABOLITE_	AFN
METABOLITE_	AFO
METABOLITE_	AFP
METABOLITE_	AFT
METABOLITE_	AG2
METABOLITE_	AGA
METABOLITE_	AGC
METABOLITE_	AGH
METABOLITE_	AGI
METABOLITE_	AGL
METABOLITE_	AGM
METABOLITE_	AGR
METABOLITE_	AGS
METABOLITE_	AH2
METABOLITE_	AHD
METABOLITE_	AHE
METABOLITE_	AHG
METABOLITE_	AHM
METABOLITE_	AHN
METABOLITE_	AHP
METABOLITE_	AHR
METABOLITE_	AIB
METABOLITE_	AIC
METABOLITE_	AIR
METABOLITE_	AIX
METABOLITE_	AKB
METABOLITE_	AKG
METABOLITE_	AKM
METABOLITE_	AKR
METABOLITE_	ALA
METABOLITE_	ALC
METABOLITE_	ALE
METABOLITE_	ALL
METABOLITE_	ALO
METABOLITE_	ALQ
METABOLITE_	ALX
METABOLITE_	ALY
METABOLITE_	AMC
METABOLITE_	AME
METABOLITE_	AMG
METABOLITE_	AML
METABOLITE_	AMN
METABOLITE_	AMO
METABOLITE_	AMP
METABOLITE_	AMU
METABOLITE_	AMX
METABOLITE_	AMZ
METABOLITE_	AN0
METABOLITE_	AN1
METABOLITE_	AN2
METABOLITE_	AN3
METABOLITE_	AN8
METABOLITE_	ANA
METABOLITE_	ANB
METABOLITE_	ANC
METABOLITE_	AND
METABOLITE_	ANE
METABOLITE_	ANF
METABOLITE_	ANG
METABOLITE_	ANL
METABOLITE_	ANN
METABOLITE_	ANO
METABOLITE_	ANR
METABOLITE_	AOC
METABOLITE_	AOI
METABOLITE_	AOM
METABOLITE_	AON
METABOLITE_	AOR
METABOLITE_	AOS
METABOLITE_	AOX
METABOLITE_	AP
METABOLITE_	AP5
METABOLITE_	AP7
METABOLITE_	APG
METABOLITE_	API
METABOLITE_	APO
METABOLITE_	APP
METABOLITE_	APR
METABOLITE_	AQH
METABOLITE_	AQP
METABOLITE_	AR3
METABOLITE_	AR6
METABOLITE_	ARA
METABOLITE_	ARB
METABOLITE_	ARC
METABOLITE_	ARF
METABOLITE_	ARG
METABOLITE_	ARO
METABOLITE_	ARS
METABOLITE_	ART
METABOLITE_	ARW
METABOLITE_	AS1
METABOLITE_	AS2
METABOLITE_	AS4
METABOLITE_	AS5
METABOLITE_	ASA
METABOLITE_	ASD
METABOLITE_	ASE
METABOLITE_	ASG
METABOLITE_	ASI
METABOLITE_	ASJ
METABOLITE_	ASN
METABOLITE_	ASO
METABOLITE_	ASP
METABOLITE_	ASQ
METABOLITE_	AST
METABOLITE_	ASY
METABOLITE_	AT4
METABOLITE_	ATD
METABOLITE_	ATE
METABOLITE_	ATG
METABOLITE_	ATH
METABOLITE_	ATJ
METABOLITE_	ATP
METABOLITE_	ATR
METABOLITE_	ATY
METABOLITE_	AU
METABOLITE_	AU3
METABOLITE_	AUR
METABOLITE_	AVH
METABOLITE_	AVI
METABOLITE_	AVJ
METABOLITE_	AVU
METABOLITE_	AVV
METABOLITE_	AVW
METABOLITE_	AX3
METABOLITE_	AXO
METABOLITE_	AXT
METABOLITE_	AYA
METABOLITE_	AYT
METABOLITE_	AYU
METABOLITE_	AZ1
METABOLITE_	AZE
METABOLITE_	B0B
METABOLITE_	B16
METABOLITE_	B1P
METABOLITE_	B2G
METABOLITE_	B2S
METABOLITE_	B33
METABOLITE_	B3A
METABOLITE_	B3H
METABOLITE_	B3Q
METABOLITE_	B3S
METABOLITE_	B40
METABOLITE_	B4G
METABOLITE_	B4P
METABOLITE_	B61
METABOLITE_	B62
METABOLITE_	B6P
METABOLITE_	B7A
METABOLITE_	B7G
METABOLITE_	B7N
METABOLITE_	B7P
METABOLITE_	B7S
METABOLITE_	B81
METABOLITE_	B8D
METABOLITE_	B8H
METABOLITE_	B8T
METABOLITE_	BA
METABOLITE_	BA3
METABOLITE_	BAL
METABOLITE_	BAQ
METABOLITE_	BAX
METABOLITE_	BB8
METABOLITE_	BBI
METABOLITE_	BC8
METABOLITE_	BCA
METABOLITE_	BCG
METABOLITE_	BCN
METABOLITE_	BCO
METABOLITE_	BCR
METABOLITE_	BCT
METABOLITE_	BCW
METABOLITE_	BDF
METABOLITE_	BDG
METABOLITE_	BDH
METABOLITE_	BDP
METABOLITE_	BDR
METABOLITE_	BDT
METABOLITE_	BDZ
METABOLITE_	BE2
METABOLITE_	BEA
METABOLITE_	BEM
METABOLITE_	BEO
METABOLITE_	BER
METABOLITE_	BET
METABOLITE_	BEZ
METABOLITE_	BFC
METABOLITE_	BFP
METABOLITE_	BG6
METABOLITE_	BGA
METABOLITE_	BGB
METABOLITE_	BGC
METABOLITE_	BGL
METABOLITE_	BGN
METABOLITE_	BGP
METABOLITE_	BGQ
METABOLITE_	BGR
METABOLITE_	BH4
METABOLITE_	BH7
METABOLITE_	BHE
METABOLITE_	BHG
METABOLITE_	BHQ
METABOLITE_	BHS
METABOLITE_	BIB
METABOLITE_	BIO
METABOLITE_	BIV
METABOLITE_	BJK
METABOLITE_	BKA
METABOLITE_	BL3
METABOLITE_	BL8
METABOLITE_	BLA
METABOLITE_	BLD
METABOLITE_	BLR
METABOLITE_	BLS
METABOLITE_	BM3
METABOLITE_	BM7
METABOLITE_	BMA
METABOLITE_	BML
METABOLITE_	BMM
METABOLITE_	BMX
METABOLITE_	BNC
METABOLITE_	BNG
METABOLITE_	BNL
METABOLITE_	BNW
METABOLITE_	BNX
METABOLITE_	BO7
METABOLITE_	BOC
METABOLITE_	BOG
METABOLITE_	BOX
METABOLITE_	BPL
METABOLITE_	BQY
METABOLITE_	BQZ
METABOLITE_	BR
METABOLITE_	BR8
METABOLITE_	BRI
METABOLITE_	BRL
METABOLITE_	BRO
METABOLITE_	BRZ
METABOLITE_	BS3
METABOLITE_	BSO
METABOLITE_	BSU
METABOLITE_	BSY
METABOLITE_	BT5
METABOLITE_	BT6
METABOLITE_	BTA
METABOLITE_	BTC
METABOLITE_	BTI
METABOLITE_	BTK
METABOLITE_	BTL
METABOLITE_	BTN
METABOLITE_	BTQ
METABOLITE_	BTT
METABOLITE_	BTU
METABOLITE_	BTX
METABOLITE_	BU2
METABOLITE_	BU3
METABOLITE_	BU4
METABOLITE_	BU9
METABOLITE_	BUA
METABOLITE_	BUD
METABOLITE_	BUE
METABOLITE_	BUG
METABOLITE_	BUN
METABOLITE_	BUO
METABOLITE_	BUP
METABOLITE_	BVH
METABOLITE_	BVL
METABOLITE_	BW5
METABOLITE_	BWS
METABOLITE_	BWV
METABOLITE_	BXC
METABOLITE_	BXP
METABOLITE_	BXX
METABOLITE_	BXY
METABOLITE_	BYA
METABOLITE_	BYC
METABOLITE_	BYR
METABOLITE_	BYT
METABOLITE_	BZJ
METABOLITE_	BZK
METABOLITE_	BZM
METABOLITE_	BZQ
METABOLITE_	BZS
METABOLITE_	C
METABOLITE_	C0R
METABOLITE_	C14
METABOLITE_	C1F
METABOLITE_	C1J
METABOLITE_	C1Z
METABOLITE_	C25
METABOLITE_	C26
METABOLITE_	C2E
METABOLITE_	C2F
METABOLITE_	C2G
METABOLITE_	C2P
METABOLITE_	C2R
METABOLITE_	C31
METABOLITE_	C32
METABOLITE_	C33
METABOLITE_	C34
METABOLITE_	C38
METABOLITE_	C3B
METABOLITE_	C3P
METABOLITE_	C3S
METABOLITE_	C3X
METABOLITE_	C43
METABOLITE_	C4D
METABOLITE_	C4G
METABOLITE_	C4X
METABOLITE_	C5G
METABOLITE_	C5P
METABOLITE_	C5X
METABOLITE_	C6B
METABOLITE_	C6D
METABOLITE_	C6N
METABOLITE_	C7H
METABOLITE_	C7R
METABOLITE_	C7S
METABOLITE_	C7Z
METABOLITE_	C84
METABOLITE_	C8R
METABOLITE_	C9M
METABOLITE_	C9T
METABOLITE_	CA0
METABOLITE_	CA1
METABOLITE_	CA6
METABOLITE_	CA7
METABOLITE_	CAA
METABOLITE_	CAB
METABOLITE_	CAC
METABOLITE_	CAD
METABOLITE_	CAE
METABOLITE_	CAH
METABOLITE_	CAJ
METABOLITE_	CAK
METABOLITE_	CAM
METABOLITE_	CAN
METABOLITE_	CAO
METABOLITE_	CAP
METABOLITE_	CAQ
METABOLITE_	CAR
METABOLITE_	CAX
METABOLITE_	CAY
METABOLITE_	CB2
METABOLITE_	CB9
METABOLITE_	CBG
METABOLITE_	CBI
METABOLITE_	CBK
METABOLITE_	CBM
METABOLITE_	CBR
METABOLITE_	CBS
METABOLITE_	CBU
METABOLITE_	CBV
METABOLITE_	CBW
METABOLITE_	CBX
METABOLITE_	CC5
METABOLITE_	CC6
METABOLITE_	CC7
METABOLITE_	CCA
METABOLITE_	CCC
METABOLITE_	CCM
METABOLITE_	CCQ
METABOLITE_	CCS
METABOLITE_	CCU
METABOLITE_	CD4
METABOLITE_	CDC
METABOLITE_	CDE
METABOLITE_	CDF
METABOLITE_	CDL
METABOLITE_	CDM
METABOLITE_	CDP
METABOLITE_	CEL
METABOLITE_	CEZ
METABOLITE_	CFA
METABOLITE_	CFF
METABOLITE_	CFH
METABOLITE_	CFL
METABOLITE_	CFZ
METABOLITE_	CG1
METABOLITE_	CG2
METABOLITE_	CGB
METABOLITE_	CGC
METABOLITE_	CGG
METABOLITE_	CGL
METABOLITE_	CGP
METABOLITE_	CGU
METABOLITE_	CH
METABOLITE_	CH1
METABOLITE_	CH5
METABOLITE_	CH9
METABOLITE_	CHA
METABOLITE_	CHC
METABOLITE_	CHD
METABOLITE_	CHG
METABOLITE_	CHL
METABOLITE_	CHM
METABOLITE_	CHO
METABOLITE_	CHQ
METABOLITE_	CHT
METABOLITE_	CHX
METABOLITE_	CHZ
METABOLITE_	CI2
METABOLITE_	CIC
METABOLITE_	CIR
METABOLITE_	CIS
METABOLITE_	CIT
METABOLITE_	CIY
METABOLITE_	CIZ
METABOLITE_	CJB
METABOLITE_	CJE
METABOLITE_	CKB
METABOLITE_	CL
METABOLITE_	CL0
METABOLITE_	CL1
METABOLITE_	CL2
METABOLITE_	CLA
METABOLITE_	CLL
METABOLITE_	CLO
METABOLITE_	CLR
METABOLITE_	CLT
METABOLITE_	CM
METABOLITE_	CM5
METABOLITE_	CMC
METABOLITE_	CME
METABOLITE_	CMJ
METABOLITE_	CML
METABOLITE_	CMO
METABOLITE_	CMP
METABOLITE_	CMR
METABOLITE_	CMX
METABOLITE_	CN
METABOLITE_	CN3
METABOLITE_	CN5
METABOLITE_	CN6
METABOLITE_	CNA
METABOLITE_	CNL
METABOLITE_	CNM
METABOLITE_	CNS
METABOLITE_	CNT
METABOLITE_	CO2
METABOLITE_	CO3
METABOLITE_	CO6
METABOLITE_	CO7
METABOLITE_	CO8
METABOLITE_	COA
METABOLITE_	COC
METABOLITE_	COD
METABOLITE_	COF
METABOLITE_	COI
METABOLITE_	COK
METABOLITE_	COM
METABOLITE_	COO
METABOLITE_	COS
METABOLITE_	COW
METABOLITE_	COX
METABOLITE_	COZ
METABOLITE_	CP
METABOLITE_	CP0
METABOLITE_	CP3
METABOLITE_	CPF
METABOLITE_	CPG
METABOLITE_	CPI
METABOLITE_	CPL
METABOLITE_	CPP
METABOLITE_	CQA
METABOLITE_	CQM
METABOLITE_	CRC
METABOLITE_	CRE
METABOLITE_	CRN
METABOLITE_	CRS
METABOLITE_	CRY
METABOLITE_	CS2
METABOLITE_	CS8
METABOLITE_	CSD
METABOLITE_	CSE
METABOLITE_	CSF
METABOLITE_	CSG
METABOLITE_	CSM
METABOLITE_	CSS
METABOLITE_	CSU
METABOLITE_	CSW
METABOLITE_	CSX
METABOLITE_	CT3
METABOLITE_	CTI
METABOLITE_	CTN
METABOLITE_	CTO
METABOLITE_	CTP
METABOLITE_	CTR
METABOLITE_	CTT
METABOLITE_	CTX
METABOLITE_	CTY
METABOLITE_	CU5
METABOLITE_	CU9
METABOLITE_	CUC
METABOLITE_	CUE
METABOLITE_	CUH
METABOLITE_	CUT
METABOLITE_	CUY
METABOLITE_	CV7
METABOLITE_	CVD
METABOLITE_	CVM
METABOLITE_	CVU
METABOLITE_	CWB
METABOLITE_	CWE
METABOLITE_	CXL
METABOLITE_	CXO
METABOLITE_	CXP
METABOLITE_	CXR
METABOLITE_	CXX
METABOLITE_	CXY
METABOLITE_	CYB
METABOLITE_	CYC
METABOLITE_	CYH
METABOLITE_	CYN
METABOLITE_	CYS
METABOLITE_	CYT
METABOLITE_	D10
METABOLITE_	D11
METABOLITE_	D12
METABOLITE_	D1N
METABOLITE_	D1P
METABOLITE_	D1T
METABOLITE_	D21
METABOLITE_	D22
METABOLITE_	D27
METABOLITE_	D2V
METABOLITE_	D3D
METABOLITE_	D3T
METABOLITE_	D3V
METABOLITE_	D3Z
METABOLITE_	D48
METABOLITE_	D54
METABOLITE_	D5E
METABOLITE_	D5M
METABOLITE_	D5X
METABOLITE_	D6G
METABOLITE_	D75
METABOLITE_	D7S
METABOLITE_	D7V
METABOLITE_	D8T
METABOLITE_	D8X
METABOLITE_	DA
METABOLITE_	DA2
METABOLITE_	DA8
METABOLITE_	DAB
METABOLITE_	DAD
METABOLITE_	DAG
METABOLITE_	DAH
METABOLITE_	DAK
METABOLITE_	DAL
METABOLITE_	DAO
METABOLITE_	DAR
METABOLITE_	DAS
METABOLITE_	DAT
METABOLITE_	DAU
METABOLITE_	DAV
METABOLITE_	DB3
METABOLITE_	DB4
METABOLITE_	DB6
METABOLITE_	DB7
METABOLITE_	DBB
METABOLITE_	DBH
METABOLITE_	DBI
METABOLITE_	DBY
METABOLITE_	DC
METABOLITE_	DCA
METABOLITE_	DCC
METABOLITE_	DCE
METABOLITE_	DCG
METABOLITE_	DCI
METABOLITE_	DCK
METABOLITE_	DCM
METABOLITE_	DCP
METABOLITE_	DCR
METABOLITE_	DCT
METABOLITE_	DCY
METABOLITE_	DCZ
METABOLITE_	DD9
METABOLITE_	DDA
METABOLITE_	DDB
METABOLITE_	DDC
METABOLITE_	DDE
METABOLITE_	DDG
METABOLITE_	DDL
METABOLITE_	DDO
METABOLITE_	DDR
METABOLITE_	DDS
METABOLITE_	DDU
METABOLITE_	DDY
METABOLITE_	DDZ
METABOLITE_	DE1
METABOLITE_	DEA
METABOLITE_	DEB
METABOLITE_	DEC
METABOLITE_	DEG
METABOLITE_	DEL
METABOLITE_	DEP
METABOLITE_	DER
METABOLITE_	DES
METABOLITE_	DEX
METABOLITE_	DEZ
METABOLITE_	DFC
METABOLITE_	DFD
METABOLITE_	DFG
METABOLITE_	DFK
METABOLITE_	DFL
METABOLITE_	DFP
METABOLITE_	DFV
METABOLITE_	DG
METABOLITE_	DG0
METABOLITE_	DG2
METABOLITE_	DG3
METABOLITE_	DG6
METABOLITE_	DGA
METABOLITE_	DGD
METABOLITE_	DGG
METABOLITE_	DGI
METABOLITE_	DGL
METABOLITE_	DGM
METABOLITE_	DGN
METABOLITE_	DGP
METABOLITE_	DGT
METABOLITE_	DGU
METABOLITE_	DGX
METABOLITE_	DGY
METABOLITE_	DH2
METABOLITE_	DHC
METABOLITE_	DHD
METABOLITE_	DHF
METABOLITE_	DHG
METABOLITE_	DHH
METABOLITE_	DHL
METABOLITE_	DHM
METABOLITE_	DHN
METABOLITE_	DHO
METABOLITE_	DHT
METABOLITE_	DHV
METABOLITE_	DHY
METABOLITE_	DI
METABOLITE_	DI6
METABOLITE_	DIA
METABOLITE_	DIE
METABOLITE_	DIL
METABOLITE_	DIN
METABOLITE_	DIQ
METABOLITE_	DIV
METABOLITE_	DIY
METABOLITE_	DJ3
METABOLITE_	DJB
METABOLITE_	DJE
METABOLITE_	DKA
METABOLITE_	DL4
METABOLITE_	DL7
METABOLITE_	DLA
METABOLITE_	DLE
METABOLITE_	DLF
METABOLITE_	DLG
METABOLITE_	DLM
METABOLITE_	DLP
METABOLITE_	DLS
METABOLITE_	DLY
METABOLITE_	DLZ
METABOLITE_	DM0
METABOLITE_	DM1
METABOLITE_	DM2
METABOLITE_	DM3
METABOLITE_	DM6
METABOLITE_	DMA
METABOLITE_	DMD
METABOLITE_	DMF
METABOLITE_	DMG
METABOLITE_	DMK
METABOLITE_	DMN
METABOLITE_	DMR
METABOLITE_	DMU
METABOLITE_	DMV
METABOLITE_	DMW
METABOLITE_	DN4
METABOLITE_	DNA
METABOLITE_	DND
METABOLITE_	DNE
METABOLITE_	DNH
METABOLITE_	DNO
METABOLITE_	DNP
METABOLITE_	DNR
METABOLITE_	DO4
METABOLITE_	DOA
METABOLITE_	DOB
METABOLITE_	DOC
METABOLITE_	DOG
METABOLITE_	DOM
METABOLITE_	DOR
METABOLITE_	DP6
METABOLITE_	DPF
METABOLITE_	DPH
METABOLITE_	DPJ
METABOLITE_	DPM
METABOLITE_	DPO
METABOLITE_	DPP
METABOLITE_	DPR
METABOLITE_	DQA
METABOLITE_	DQH
METABOLITE_	DQN
METABOLITE_	DQR
METABOLITE_	DQW
METABOLITE_	DQY
METABOLITE_	DR2
METABOLITE_	DR3
METABOLITE_	DR4
METABOLITE_	DR5
METABOLITE_	DR9
METABOLITE_	DRE
METABOLITE_	DRI
METABOLITE_	DRT
METABOLITE_	DRZ
METABOLITE_	DSB
METABOLITE_	DSG
METABOLITE_	DSH
METABOLITE_	DSL
METABOLITE_	DSM
METABOLITE_	DSN
METABOLITE_	DSP
METABOLITE_	DT
METABOLITE_	DT6
METABOLITE_	DTB
METABOLITE_	DTG
METABOLITE_	DTH
METABOLITE_	DTL
METABOLITE_	DTP
METABOLITE_	DTR
METABOLITE_	DTT
METABOLITE_	DTU
METABOLITE_	DTV
METABOLITE_	DTX
METABOLITE_	DTY
METABOLITE_	DU
METABOLITE_	DUB
METABOLITE_	DUC
METABOLITE_	DUD
METABOLITE_	DUR
METABOLITE_	DUT
METABOLITE_	DUW
METABOLITE_	DVA
METABOLITE_	DVH
METABOLITE_	DVN
METABOLITE_	DWN
METABOLITE_	DX4
METABOLITE_	DX5
METABOLITE_	DXC
METABOLITE_	DXG
METABOLITE_	DXI
METABOLITE_	DXJ
METABOLITE_	DXL
METABOLITE_	DXP
METABOLITE_	DXX
METABOLITE_	DYD
METABOLITE_	DYW
METABOLITE_	DZN
METABOLITE_	DZP
METABOLITE_	E01
METABOLITE_	E1X
METABOLITE_	E20
METABOLITE_	E2P
METABOLITE_	E3G
METABOLITE_	E3O
METABOLITE_	E4B
METABOLITE_	E4N
METABOLITE_	E4P
METABOLITE_	E5E
METABOLITE_	E5G
METABOLITE_	E9V
METABOLITE_	EAC
METABOLITE_	EAG
METABOLITE_	EAL
METABOLITE_	EAN
METABOLITE_	EAX
METABOLITE_	EB1
METABOLITE_	EB4
METABOLITE_	EBG
METABOLITE_	EBQ
METABOLITE_	ECE
METABOLITE_	ECG
METABOLITE_	ECH
METABOLITE_	ECL
METABOLITE_	ECN
METABOLITE_	ECP
METABOLITE_	ECS
METABOLITE_	ECX
METABOLITE_	EDI
METABOLITE_	EDN
METABOLITE_	EDU
METABOLITE_	EE1
METABOLITE_	EEB
METABOLITE_	EED
METABOLITE_	EEE
METABOLITE_	EEM
METABOLITE_	EEP
METABOLITE_	EET
METABOLITE_	EFS
METABOLITE_	EGA
METABOLITE_	EGG
METABOLITE_	EGM
METABOLITE_	EGT
METABOLITE_	EGY
METABOLITE_	EHD
METABOLITE_	EHP
METABOLITE_	EHS
METABOLITE_	EIC
METABOLITE_	EIS
METABOLITE_	EKG
METABOLITE_	EKQ
METABOLITE_	EKZ
METABOLITE_	EL3
METABOLITE_	ELA
METABOLITE_	ELD
METABOLITE_	ELE
METABOLITE_	ELI
METABOLITE_	ELY
METABOLITE_	EMJ
METABOLITE_	EMO
METABOLITE_	EN1
METABOLITE_	ENA
METABOLITE_	ENO
METABOLITE_	EOD
METABOLITE_	EOL
METABOLITE_	EPA
METABOLITE_	EPG
METABOLITE_	EPH
METABOLITE_	EPT
METABOLITE_	EPU
METABOLITE_	EPZ
METABOLITE_	EQ3
METABOLITE_	EQV
METABOLITE_	ERA
METABOLITE_	ERB
METABOLITE_	ERD
METABOLITE_	ERG
METABOLITE_	ERH
METABOLITE_	ERI
METABOLITE_	ERN
METABOLITE_	ERU
METABOLITE_	ERY
METABOLITE_	ES1
METABOLITE_	ESC
METABOLITE_	ESL
METABOLITE_	ESM
METABOLITE_	ESR
METABOLITE_	EST
METABOLITE_	ETA
METABOLITE_	ETB
METABOLITE_	ETO
METABOLITE_	ETX
METABOLITE_	ETY
METABOLITE_	EU7
METABOLITE_	EUD
METABOLITE_	EUG
METABOLITE_	EUJ
METABOLITE_	EUP
METABOLITE_	EV1
METABOLITE_	EVP
METABOLITE_	EVT
METABOLITE_	EW8
METABOLITE_	EWV
METABOLITE_	EY4
METABOLITE_	EY5
METABOLITE_	EYK
METABOLITE_	EZE
METABOLITE_	EZH
METABOLITE_	F
METABOLITE_	F09
METABOLITE_	F15
METABOLITE_	F1P
METABOLITE_	F1V
METABOLITE_	F1X
METABOLITE_	F22
METABOLITE_	F23
METABOLITE_	F2N
METABOLITE_	F2P
METABOLITE_	F2W
METABOLITE_	F3V
METABOLITE_	F4Q
METABOLITE_	F50
METABOLITE_	F57
METABOLITE_	F60
METABOLITE_	F61
METABOLITE_	F6P
METABOLITE_	F6R
METABOLITE_	F7E
METABOLITE_	F7H
METABOLITE_	F7K
METABOLITE_	F94
METABOLITE_	F9V
METABOLITE_	FA
METABOLITE_	FA2
METABOLITE_	FAA
METABOLITE_	FAB
METABOLITE_	FAC
METABOLITE_	FAD
METABOLITE_	FAE
METABOLITE_	FAH
METABOLITE_	FAI
METABOLITE_	FAM
METABOLITE_	FAQ
METABOLITE_	FAR
METABOLITE_	FAS
METABOLITE_	FAT
METABOLITE_	FAW
METABOLITE_	FAY
METABOLITE_	FBP
METABOLITE_	FBZ
METABOLITE_	FC6
METABOLITE_	FCA
METABOLITE_	FCB
METABOLITE_	FCR
METABOLITE_	FCX
METABOLITE_	FCY
METABOLITE_	FDA
METABOLITE_	FDB
METABOLITE_	FDD
METABOLITE_	FDG
METABOLITE_	FDK
METABOLITE_	FDP
METABOLITE_	FE
METABOLITE_	FE2
METABOLITE_	FEC
METABOLITE_	FEE
METABOLITE_	FER
METABOLITE_	FFA
METABOLITE_	FFO
METABOLITE_	FFT
METABOLITE_	FGA
METABOLITE_	FGJ
METABOLITE_	FGL
METABOLITE_	FGM
METABOLITE_	FGP
METABOLITE_	FGR
METABOLITE_	FHY
METABOLITE_	FIX
METABOLITE_	FJP
METABOLITE_	FK5
METABOLITE_	FL7
METABOLITE_	FLC
METABOLITE_	FLH
METABOLITE_	FLO
METABOLITE_	FME
METABOLITE_	FMG
METABOLITE_	FMN
METABOLITE_	FMR
METABOLITE_	FMT
METABOLITE_	FNA
METABOLITE_	FNF
METABOLITE_	FNK
METABOLITE_	FNR
METABOLITE_	FNY
METABOLITE_	FOA
METABOLITE_	FOC
METABOLITE_	FOH
METABOLITE_	FOL
METABOLITE_	FON
METABOLITE_	FOP
METABOLITE_	FOR
METABOLITE_	FOZ
METABOLITE_	FP0
METABOLITE_	FPC
METABOLITE_	FPI
METABOLITE_	FPP
METABOLITE_	FRD
METABOLITE_	FRE
METABOLITE_	FRF
METABOLITE_	FRU
METABOLITE_	FSE
METABOLITE_	FSL
METABOLITE_	FSM
METABOLITE_	FTP
METABOLITE_	FTT
METABOLITE_	FTV
METABOLITE_	FU1
METABOLITE_	FU4
METABOLITE_	FUA
METABOLITE_	FUB
METABOLITE_	FUC
METABOLITE_	FUD
METABOLITE_	FUH
METABOLITE_	FUL
METABOLITE_	FUM
METABOLITE_	FUX
METABOLITE_	FX3
METABOLITE_	FYN
METABOLITE_	G
METABOLITE_	G16
METABOLITE_	G1G
METABOLITE_	G1P
